job_id,title,company,description,location_raw,district,province,salary_raw,salary_min,salary_max,salary_currency,sector,experience_raw,experience_min_years,experience_max_years,experience_level,employment_type,work_mode,date_posted,date_scraped,source,is_graduate_friendly,skills_json,qualifications_json
1344,Key Account Manager,Elephant House,"We are looking for a Key Account Manager to join Elephant House in Colombo. Requirements: Brand Management, CRM, Presentation Skills, Digital Marketing, Communication, Content Marketing, Salesforce. Experience: 3-4 years.",Colombo,Colombo,Western,"LKR 121,000 - 148,000",121000.0,148000.0,LKR,Sales & Marketing,3-4 years,3,4,mid,Full-time,hybrid,2026-01-06,2026-05-14 10:58:36.173956,dreamjobs,0,"[""Brand Management"", ""CRM"", ""Presentation Skills"", ""Digital Marketing"", ""Communication"", ""Content Marketing"", ""Salesforce""]",[]
1345,Supply Chain Analyst,Haycarb,"We are looking for a Supply Chain Analyst to join Haycarb in Kandy. Requirements: ERP, Quality Control, Electrical Engineering, Mechanical Engineering, Production Planning, Lean Manufacturing, Maintenance Management, ISO 9001. Experience: Fresh/Entry Level.",Kandy,Kandy,Central,"LKR 218,000 - 267,000",218000.0,267000.0,LKR,Manufacturing,Fresh/Entry Level,0,3,entry,Full-time,onsite,2025-11-25,2026-05-14 10:58:36.173994,topjobs,1,"[""ERP"", ""Quality Control"", ""Electrical Engineering"", ""Mechanical Engineering"", ""Production Planning"", ""Lean Manufacturing"", ""Maintenance Management"", ""ISO 9001""]",[]
1346,Financial Analyst,Nations Trust Bank,"We are looking for a Financial Analyst to join Nations Trust Bank in Kandy. Requirements: Compliance, ACCA, SAP, Auditing, Financial Modeling, Banking Operations, Power BI, Credit Analysis. Experience: 2-3 years.",Kandy,Kandy,Central,,,,LKR,Banking & Financial Services,2-3 years,2,3,junior,Full-time,onsite,2026-02-10,2026-05-14 10:58:36.174029,topjobs,0,"[""Compliance"", ""ACCA"", ""SAP"", ""Auditing"", ""Financial Modeling"", ""Banking Operations"", ""Power BI"", ""Credit Analysis""]",[]
1347,Supply Chain Manager,Expo Freight,"We are looking for a Supply Chain Manager to join Expo Freight in Gampaha. Requirements: CILT, Communication, Logistics, ERP, Supply Chain Management, Procurement, Excel. Experience: 1-4 years.",Gampaha,Gampaha,Western,"LKR 106,000 - 130,000",106000.0,130000.0,LKR,Logistics & Transportation,1-4 years,1,4,junior,Full-time,onsite,2026-01-23,2026-05-14 10:58:36.174067,topjobs,0,"[""CILT"", ""Communication"", ""Logistics"", ""ERP"", ""Supply Chain Management"", ""Procurement"", ""Excel""]",[]
1348,Structural Engineer,Nawaloka Construction,"We are looking for a Structural Engineer to join Nawaloka Construction in Colombo. Requirements: Civil Engineering, BSc, Project Management, Quantity Surveyor, AutoCAD, Excel. Experience: 2-4 years.",Colombo,Colombo,Western,"LKR 237,000 - 289,000",237000.0,289000.0,LKR,Construction & Engineering,2-4 years,2,4,junior,Internship,onsite,2026-01-23,2026-05-14 10:58:36.174105,topjobs,1,"[""Civil Engineering"", ""BSc"", ""Project Management"", ""Quantity Surveyor"", ""AutoCAD"", ""Excel""]",[]
1349,Backend Developer,IFS,"We are looking for a Backend Developer to join IFS in Jaffna. Requirements: Agile, CI/CD, JavaScript, Angular, Power BI, Azure. Experience: 2-5 years.",Jaffna,Jaffna,Northern,,,,LKR,Information Technology,2-5 years,2,5,junior,Internship,onsite,2026-01-31,2026-05-14 10:58:36.174139,topjobs,1,"[""Agile"", ""CI/CD"", ""JavaScript"", ""Angular"", ""Power BI"", ""Azure""]",[]
1350,Digital Marketing Executive,Keells,"We are looking for a Digital Marketing Executive to join Keells in Anuradhapura. Requirements: Digital Marketing, Negotiation, Communication, SEO, Excel. Experience: 3-6 years.",Anuradhapura,Anuradhapura,North Central,,,,LKR,Sales & Marketing,3-6 years,3,6,mid,Full-time,onsite,2026-02-17,2026-05-14 10:58:36.174171,linkedin,0,"[""Digital Marketing"", ""Negotiation"", ""Communication"", ""SEO"", ""Excel""]",[]
1351,Revenue Manager,Cinnamon Hotels,"We are looking for a Revenue Manager to join Cinnamon Hotels in Kilinochchi. Requirements: Event Management, Front Office, Housekeeping, Food & Beverage, Customer Service. Experience: 3-4 years.",Kilinochchi,Kilinochchi,Northern,"LKR 87,000 - 107,000",87000.0,107000.0,LKR,Tourism & Hospitality,3-4 years,3,4,mid,Full-time,onsite,2025-11-30,2026-05-14 10:58:36.174228,gazette,0,"[""Event Management"", ""Front Office"", ""Housekeeping"", ""Food & Beverage"", ""Customer Service""]",[]
1352,Safety Officer,Delmege Forsyth,"We are looking for a Safety Officer to join Delmege Forsyth in Ratnapura. Requirements: Mechanical Engineering, AutoCAD, Production Planning, Maintenance Management, Quality Control, Six Sigma. Experience: 7-8 years.",Ratnapura,Ratnapura,Sabaragamuwa,"LKR 94,000 - 114,000",94000.0,114000.0,LKR,Manufacturing,7-8 years,7,8,senior,Full-time,onsite,2026-04-11,2026-05-14 10:58:36.174267,dreamjobs,0,"[""Mechanical Engineering"", ""AutoCAD"", ""Production Planning"", ""Maintenance Management"", ""Quality Control"", ""Six Sigma""]",[]
1353,Financial Analyst,People's Bank,"We are looking for a Financial Analyst to join People's Bank in Colombo. Requirements: ACCA, Anti-Money Laundering, Credit Analysis, CIMA, SQL, Compliance, Risk Management. Experience: 3-5 years.",Colombo,Colombo,Western,"LKR 187,000 - 228,000",187000.0,228000.0,LKR,Banking & Financial Services,3-5 years,3,5,mid,Full-time,onsite,2026-01-27,2026-05-14 10:58:36.174306,dreamjobs,0,"[""ACCA"", ""Anti-Money Laundering"", ""Credit Analysis"", ""CIMA"", ""SQL"", ""Compliance"", ""Risk Management""]",[]
1354,Process Engineer,Hayleys,"We are looking for a Process Engineer to join Hayleys in Matara. Requirements: Production Planning, ISO 9001, Mechanical Engineering. Experience: 5-8 years.",Matara,Matara,Southern,"LKR 87,000 - 106,000",87000.0,106000.0,LKR,Manufacturing,5-8 years,5,8,senior,Contract,onsite,2026-02-24,2026-05-14 10:58:36.174346,topjobs,0,"[""Production Planning"", ""ISO 9001"", ""Mechanical Engineering""]",[]
1355,Sales Executive,Lanka Bell,"We are looking for a Sales Executive to join Lanka Bell in Vavuniya. Requirements: Digital Marketing, CRM, Brand Management, Social Media Marketing, Content Marketing, Salesforce. Experience: 2-3 years.",Vavuniya,Vavuniya,Northern,,,,LKR,Sales & Marketing,2-3 years,2,3,junior,Full-time,onsite,2026-02-27,2026-05-14 10:58:36.174379,topjobs,0,"[""Digital Marketing"", ""CRM"", ""Brand Management"", ""Social Media Marketing"", ""Content Marketing"", ""Salesforce""]",[]
1356,DevOps Engineer,Persistent Systems,"We are looking for a DevOps Engineer to join Persistent Systems in Gampaha. Requirements: Azure, React, MongoDB, Linux, SQL, Angular, Power BI, Python. Experience: 7-10 years.",Gampaha,Gampaha,Western,,,,LKR,Information Technology,7-10 years,7,10,senior,Full-time,remote,2025-11-21,2026-05-14 10:58:36.174413,topjobs,0,"[""Azure"", ""React"", ""MongoDB"", ""Linux"", ""SQL"", ""Angular"", ""Power BI"", ""Python""]",[]
1357,Sales Executive,Mobitel,"We are looking for a Sales Executive to join Mobitel in Colombo. Requirements: Excel, Content Marketing, CRM. Experience: 1-3 years.",Colombo,Colombo,Western,"LKR 90,000 - 110,000",90000.0,110000.0,LKR,Sales & Marketing,1-3 years,1,3,junior,Full-time,onsite,2026-01-19,2026-05-14 10:58:36.174449,gazette,0,"[""Excel"", ""Content Marketing"", ""CRM""]",[]
1358,Credit Analyst,Nations Trust Bank,"We are looking for a Credit Analyst to join Nations Trust Bank in Kurunegala. Requirements: Credit Analysis, Anti-Money Laundering, Banking Operations, IFRS, Compliance, SQL, SAP, Power BI. Experience: 3-4 years.",Kurunegala,Kurunegala,North Western,"LKR 205,000 - 250,000",205000.0,250000.0,LKR,Banking & Financial Services,3-4 years,3,4,mid,Full-time,remote,2026-03-14,2026-05-14 10:58:36.174492,gazette,0,"[""Credit Analysis"", ""Anti-Money Laundering"", ""Banking Operations"", ""IFRS"", ""Compliance"", ""SQL"", ""SAP"", ""Power BI""]",[]
1359,F&B Manager,Anantara,"We are looking for a F&B Manager to join Anantara in Colombo. Requirements: Housekeeping, English, Customer Service, Revenue Management, Hotel Management, Front Office, Communication, Food & Beverage. Experience: 5-8 years.",Colombo,Colombo,Western,"LKR 77,000 - 95,000",77000.0,95000.0,LKR,Tourism & Hospitality,5-8 years,5,8,senior,Full-time,onsite,2025-12-16,2026-05-14 10:58:36.174531,topjobs,0,"[""Housekeeping"", ""English"", ""Customer Service"", ""Revenue Management"", ""Hotel Management"", ""Front Office"", ""Communication"", ""Food & Beverage""]",[]
1360,Cloud Architect,CodeGen International,"We are looking for a Cloud Architect to join CodeGen International in Ratnapura. Requirements: Power BI, REST API, MongoDB. Experience: 5-8 years.",Ratnapura,Ratnapura,Sabaragamuwa,"LKR 187,000 - 229,000",187000.0,229000.0,LKR,Information Technology,5-8 years,5,8,senior,Full-time,onsite,2025-12-07,2026-05-14 10:58:36.174571,dreamjobs,0,"[""Power BI"", ""REST API"", ""MongoDB""]",[]
1361,QA Engineer,CodeGen International,"We are looking for a QA Engineer to join CodeGen International in Colombo. Requirements: AWS, Angular, Node.js, Docker, CI/CD, PostgreSQL, Scrum. Experience: 3-5 years.",Colombo,Colombo,Western,,,,LKR,Information Technology,3-5 years,3,5,mid,Full-time,onsite,2026-05-08,2026-05-14 10:58:36.174608,dreamjobs,0,"[""AWS"", ""Angular"", ""Node.js"", ""Docker"", ""CI/CD"", ""PostgreSQL"", ""Scrum""]",[]
1362,Front Office Executive,Jetwing Hotels,"We are looking for a Front Office Executive to join Jetwing Hotels in Colombo. Requirements: Front Office, Hotel Management, Food & Beverage, Communication, Event Management. Experience: 7-8 years.",Colombo,Colombo,Western,"LKR 178,000 - 218,000",178000.0,218000.0,LKR,Tourism & Hospitality,7-8 years,7,8,senior,Full-time,onsite,2026-03-16,2026-05-14 10:58:36.174646,topjobs,0,"[""Front Office"", ""Hotel Management"", ""Food & Beverage"", ""Communication"", ""Event Management""]",[]
1363,Software Engineer,IFS,"We are looking for a Software Engineer to join IFS in Gampaha. Requirements: Linux, Kubernetes, React, Power BI, Machine Learning. Experience: 5-8 years.",Gampaha,Gampaha,Western,,,,LKR,Information Technology,5-8 years,5,8,senior,Full-time,onsite,2026-01-02,2026-05-14 10:58:36.174679,dreamjobs,0,"[""Linux"", ""Kubernetes"", ""React"", ""Power BI"", ""Machine Learning""]",[]
1364,Administrative Officer,BOI Sri Lanka,"We are looking for a Administrative Officer to join BOI Sri Lanka in Colombo. Requirements: A/L Qualified, Budgeting, Project Management. Experience: 5-8 years.",Colombo,Colombo,Western,"LKR 109,000 - 133,000",109000.0,133000.0,LKR,Government & Public Sector,5-8 years,5,8,senior,Full-time,remote,2026-02-05,2026-05-14 10:58:36.174716,dreamjobs,0,"[""A/L Qualified"", ""Budgeting"", ""Project Management""]",[]
1365,Chef,Heritance Hotels,"We are looking for a Chef to join Heritance Hotels in Kandy. Requirements: Front Office, Communication, Event Management, English. Experience: Fresh/Entry Level.",Kandy,Kandy,Central,,,,LKR,Tourism & Hospitality,Fresh/Entry Level,0,2,entry,Internship,onsite,2026-01-10,2026-05-14 10:58:36.174748,gazette,1,"[""Front Office"", ""Communication"", ""Event Management"", ""English""]",[]
1366,Import/Export Executive,CICT Colombo,"We are looking for a Import/Export Executive to join CICT Colombo in Gampaha. Requirements: Excel, CILT, Procurement, Supply Chain Management, Logistics, ERP. Experience: Fresh/Entry Level.",Gampaha,Gampaha,Western,,,,LKR,Logistics & Transportation,Fresh/Entry Level,0,3,entry,Internship,hybrid,2026-01-09,2026-05-14 10:58:36.174780,topjobs,1,"[""Excel"", ""CILT"", ""Procurement"", ""Supply Chain Management"", ""Logistics"", ""ERP""]",[]
1367,Compliance Officer,Cargills Bank,"We are looking for a Compliance Officer to join Cargills Bank in Kalutara. Requirements: IFRS, ACCA, Anti-Money Laundering, Auditing, SAP, Power BI, Financial Modeling, Excel. Experience: 3-5 years.",Kalutara,Kalutara,Western,"LKR 134,000 - 164,000",134000.0,164000.0,LKR,Banking & Financial Services,3-5 years,3,5,mid,Full-time,onsite,2026-02-08,2026-05-14 10:58:36.174821,topjobs,0,"[""IFRS"", ""ACCA"", ""Anti-Money Laundering"", ""Auditing"", ""SAP"", ""Power BI"", ""Financial Modeling"", ""Excel""]",[]
1368,Radiographer,Pfizer Lanka,"We are looking for a Radiographer to join Pfizer Lanka in Kalutara. Requirements: Medical Laboratory, Nursing, Communication, Pharmacy, Public Health, GMP. Experience: 2-3 years.",Kalutara,Kalutara,Western,"LKR 146,000 - 178,000",146000.0,178000.0,LKR,Healthcare,2-3 years,2,3,junior,Full-time,hybrid,2026-02-16,2026-05-14 10:58:36.174860,gazette,0,"[""Medical Laboratory"", ""Nursing"", ""Communication"", ""Pharmacy"", ""Public Health"", ""GMP""]",[]
1369,Physiotherapist,WHO Sri Lanka,"We are looking for a Physiotherapist to join WHO Sri Lanka in Trincomalee. Requirements: Public Health, Nursing, Clinical Research, Pharmacy, English, Medical Laboratory, GMP. Experience: Fresh/Entry Level.",Trincomalee,Trincomalee,Eastern,"LKR 217,000 - 265,000",217000.0,265000.0,LKR,Healthcare,Fresh/Entry Level,0,3,entry,Full-time,onsite,2026-01-21,2026-05-14 10:58:36.174917,gazette,1,"[""Public Health"", ""Nursing"", ""Clinical Research"", ""Pharmacy"", ""English"", ""Medical Laboratory"", ""GMP""]",[]
1370,Chef,Jetwing Hotels,"We are looking for a Chef to join Jetwing Hotels in Kandy. Requirements: Revenue Management, Customer Service, Food & Beverage. Experience: 3-6 years.",Kandy,Kandy,Central,"LKR 40,000 - 48,000",40000.0,48000.0,LKR,Tourism & Hospitality,3-6 years,3,6,mid,Contract,onsite,2026-05-14,2026-05-14 10:58:36.174956,gazette,0,"[""Revenue Management"", ""Customer Service"", ""Food & Beverage""]",[]
1371,Compliance Executive,Sri Lanka Apparel,"We are looking for a Compliance Executive to join Sri Lanka Apparel in Colombo. Requirements: Procurement, Production Planning, ERP, Quality Control, Lean Manufacturing, Excel, Supply Chain Management, Six Sigma. Experience: 1-3 years.",Colombo,Colombo,Western,"LKR 180,000 - 220,000",180000.0,220000.0,LKR,Apparel & Textile,1-3 years,1,3,junior,Full-time,onsite,2025-12-18,2026-05-14 10:58:36.174994,topjobs,0,"[""Procurement"", ""Production Planning"", ""ERP"", ""Quality Control"", ""Lean Manufacturing"", ""Excel"", ""Supply Chain Management"", ""Six Sigma""]",[]
1372,DevOps Engineer,Calcey Technologies,"We are looking for a DevOps Engineer to join Calcey Technologies in Kurunegala. Requirements: Linux, TypeScript, Docker, Azure, Angular. Experience: Fresh/Entry Level.",Kurunegala,Kurunegala,North Western,"LKR 149,000 - 182,000",149000.0,182000.0,LKR,Information Technology,Fresh/Entry Level,0,1,entry,Internship,hybrid,2026-03-06,2026-05-14 10:58:36.175033,topjobs,1,"[""Linux"", ""TypeScript"", ""Docker"", ""Azure"", ""Angular""]",[]
1373,Social Media Manager,Hemas Consumer,"We are looking for a Social Media Manager to join Hemas Consumer in Colombo. Requirements: Digital Marketing, Google Ads, Communication, CRM, SEO, Salesforce. Experience: Fresh/Entry Level.",Colombo,Colombo,Western,"LKR 165,000 - 201,000",165000.0,201000.0,LKR,Sales & Marketing,Fresh/Entry Level,0,1,entry,Full-time,onsite,2026-03-26,2026-05-14 10:58:36.175074,dreamjobs,1,"[""Digital Marketing"", ""Google Ads"", ""Communication"", ""CRM"", ""SEO"", ""Salesforce""]",[]
1374,Marketing Manager,Lanka Bell,"We are looking for a Marketing Manager to join Lanka Bell in Kurunegala. Requirements: CRM, Content Marketing, Digital Marketing, Google Ads, Presentation Skills, Communication, Salesforce. Experience: 2-4 years.",Kurunegala,Kurunegala,North Western,"LKR 128,000 - 156,000",128000.0,156000.0,LKR,Sales & Marketing,2-4 years,2,4,junior,Part-time,onsite,2026-01-19,2026-05-14 10:58:36.175112,dreamjobs,0,"[""CRM"", ""Content Marketing"", ""Digital Marketing"", ""Google Ads"", ""Presentation Skills"", ""Communication"", ""Salesforce""]",[]
1375,Warehouse Manager,Delmege Forsyth,"We are looking for a Warehouse Manager to join Delmege Forsyth in Trincomalee. Requirements: Mechanical Engineering, Maintenance Management, ISO 9001. Experience: Fresh/Entry Level.",Trincomalee,Trincomalee,Eastern,,,,LKR,Manufacturing,Fresh/Entry Level,0,3,entry,Contract,onsite,2026-04-02,2026-05-14 10:58:36.175148,dreamjobs,1,"[""Mechanical Engineering"", ""Maintenance Management"", ""ISO 9001""]",[]
1376,DevOps Engineer,Cambio Software,"We are looking for a DevOps Engineer to join Cambio Software in Gampaha. Requirements: Git, Angular, Linux, Agile, CI/CD, Azure. Experience: 1-3 years.",Gampaha,Gampaha,Western,,,,LKR,Information Technology,1-3 years,1,3,junior,Part-time,hybrid,2025-11-16,2026-05-14 10:58:36.175181,topjobs,0,"[""Git"", ""Angular"", ""Linux"", ""Agile"", ""CI/CD"", ""Azure""]",[]
1377,MEP Engineer,Sierra Construction,"We are looking for a MEP Engineer to join Sierra Construction in Colombo. Requirements: Project Management, SolidWorks, Quantity Surveyor, Civil Engineering, Excel, AutoCAD. Experience: 2-3 years.",Colombo,Colombo,Western,,,,LKR,Construction & Engineering,2-3 years,2,3,junior,Full-time,onsite,2025-12-29,2026-05-14 10:58:36.175230,topjobs,0,"[""Project Management"", ""SolidWorks"", ""Quantity Surveyor"", ""Civil Engineering"", ""Excel"", ""AutoCAD""]",[]
1378,Area Sales Manager,Dialog,"We are looking for a Area Sales Manager to join Dialog in Colombo. Requirements: Negotiation, Brand Management, CRM, Digital Marketing, Social Media Marketing, Content Marketing, SEO. Experience: 1-3 years.",Colombo,Colombo,Western,,,,LKR,Sales & Marketing,1-3 years,1,3,junior,Full-time,hybrid,2025-12-24,2026-05-14 10:58:36.175264,topjobs,0,"[""Negotiation"", ""Brand Management"", ""CRM"", ""Digital Marketing"", ""Social Media Marketing"", ""Content Marketing"", ""SEO""]",[]
1379,Social Media Manager,Keells,"We are looking for a Social Media Manager to join Keells in Colombo. Requirements: Content Marketing, Salesforce, Digital Marketing, CRM. Experience: 2-3 years.",Colombo,Colombo,Western,"LKR 234,000 - 286,000",234000.0,286000.0,LKR,Sales & Marketing,2-3 years,2,3,junior,Part-time,onsite,2026-01-13,2026-05-14 10:58:36.175301,gazette,0,"[""Content Marketing"", ""Salesforce"", ""Digital Marketing"", ""CRM""]",[]
1380,Compliance Officer,Sri Lanka Insurance,"We are looking for a Compliance Officer to join Sri Lanka Insurance in Colombo. Requirements: Banking Operations, Power BI, SAP. Experience: 3-6 years.",Colombo,Colombo,Western,"LKR 211,000 - 258,000",211000.0,258000.0,LKR,Banking & Financial Services,3-6 years,3,6,mid,Full-time,onsite,2025-11-26,2026-05-14 10:58:36.175442,gazette,0,"[""Banking Operations"", ""Power BI"", ""SAP""]",[]
